Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
816,NQ 06-26,Backtest,Tom3,Long,1,20667.00,20290.50,3/28/2025 3:12:00 PM,3/28/2025 9:58:00 PM,Buy,ExitOnClose,($7530.00),$382705.00,$0.00,$0.00,$0.00,$0.00,$0.00,$7655.00,$45.00,$7575.00,407,
817,NQ 06-26,Backtest,Tom3,Long,1,20215.50,20330.50,3/31/2025 12:02:00 AM,3/31/2025 10:58:00 PM,Buy,ExitOnClose,$2300.00,$385005.00,$0.00,$0.00,$0.00,$0.00,$0.00,$6430.00,$3830.00,$1530.00,1377,
818,NQ 06-26,Backtest,Tom3,Short,1,20433.00,20514.75,4/1/2025 5:01:00 PM,4/1/2025 10:58:00 PM,Sell short,ExitOnClose,($1635.00),$383370.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2565.00,$2615.00,$4250.00,358,
819,NQ 06-26,Backtest,Tom3,Long,1,20582.25,20132.00,4/2/2025 12:13:00 AM,4/2/2025 10:58:00 PM,Buy,ExitOnClose,($9005.00),$374365.00,$0.00,$0.00,$0.00,$0.00,$0.00,$11765.00,$7585.00,$16590.00,1365,
820,NQ 06-26,Backtest,Tom3,Long,1,19881.75,19567.00,4/3/2025 12:04:00 AM,4/3/2025 10:58:00 PM,Buy,ExitOnClose,($6295.00),$368070.00,$0.00,$0.00,$0.00,$0.00,$0.00,$7010.00,$4250.00,$10545.00,1375,
821,NQ 06-26,Backtest,Tom3,Long,1,19588.00,18421.75,4/4/2025 12:02:00 AM,4/4/2025 10:58:00 PM,Buy,ExitOnClose,($23325.00),$344745.00,$0.00,$0.00,$0.00,$0.00,$0.00,$25665.00,$845.00,$24170.00,1377,
822,NQ 06-26,Backtest,Tom3,Long,1,17617.25,18551.25,4/7/2025 12:02:00 AM,4/7/2025 10:58:00 PM,Buy,ExitOnClose,$18680.00,$363425.00,$0.00,$0.00,$0.00,$0.00,$0.00,$4800.00,$33230.00,$14550.00,1377,
823,NQ 06-26,Backtest,Tom3,Long,1,18619.50,18141.50,4/8/2025 12:14:00 AM,4/8/2025 10:58:00 PM,Buy,ExitOnClose,($9560.00),$353865.00,$0.00,$0.00,$0.00,$0.00,$0.00,$14575.00,$13100.00,$22660.00,1365,
824,NQ 06-26,Backtest,Tom3,Long,1,18125.50,20267.00,4/9/2025 12:02:00 AM,4/9/2025 10:58:00 PM,Buy,ExitOnClose,$42830.00,$396695.00,$0.00,$0.00,$0.00,$0.00,$0.00,$9465.00,$43570.00,$740.00,1377,
825,NQ 06-26,Backtest,Tom3,Long,1,20188.25,19410.50,4/10/2025 12:02:00 AM,4/10/2025 10:58:00 PM,Buy,ExitOnClose,($15555.00),$381140.00,$0.00,$0.00,$0.00,$0.00,$0.00,$27040.00,$2250.00,$17805.00,1377,
826,NQ 06-26,Backtest,Tom3,Short,1,19266.25,19736.75,4/11/2025 1:53:00 AM,4/11/2025 10:58:00 PM,Sell short,ExitOnClose,($9410.00),$371730.00,$0.00,$0.00,$0.00,$0.00,$0.00,$10490.00,$5640.00,$15050.00,1266,
827,NQ 06-26,Backtest,Tom3,Long,1,19923.25,19821.25,4/14/2025 12:03:00 AM,4/14/2025 10:58:00 PM,Buy,ExitOnClose,($2040.00),$369690.00,$0.00,$0.00,$0.00,$0.00,$0.00,$5370.00,$5000.00,$7040.00,1376,
828,NQ 06-26,Backtest,Tom3,Short,1,19932.75,19854.75,4/15/2025 9:35:00 AM,4/15/2025 10:58:00 PM,Sell short,ExitOnClose,$1560.00,$371250.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2585.00,$3595.00,$2035.00,804,
829,NQ 06-26,Backtest,Tom3,Long,1,19620.75,19278.75,4/16/2025 12:04:00 AM,4/16/2025 10:58:00 PM,Buy,ExitOnClose,($6840.00),$364410.00,$0.00,$0.00,$0.00,$0.00,$0.00,$11745.00,$3155.00,$9995.00,1375,
830,NQ 06-26,Backtest,Tom3,Short,1,19342.00,19347.25,4/17/2025 3:45:00 PM,4/17/2025 10:58:00 PM,Sell short,ExitOnClose,($105.00),$364305.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2025.00,$3265.00,$3370.00,434,
831,NQ 06-26,Backtest,Tom3,Long,1,19171.25,18832.50,4/21/2025 12:12:00 AM,4/21/2025 10:58:00 PM,Buy,ExitOnClose,($6775.00),$357530.00,$0.00,$0.00,$0.00,$0.00,$0.00,$11080.00,$2485.00,$9260.00,1367,
832,NQ 06-26,Backtest,Tom3,Long,1,18917.00,19273.25,4/22/2025 2:02:00 AM,4/22/2025 10:58:00 PM,Buy,ExitOnClose,$7125.00,$364655.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1070.00,$10285.00,$3160.00,1257,
833,NQ 06-26,Backtest,Tom3,Long,1,19681.75,19782.00,4/23/2025 12:04:00 AM,4/23/2025 10:58:00 PM,Buy,ExitOnClose,$2005.00,$366660.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2815.00,$8020.00,$6015.00,1375,
834,NQ 06-26,Backtest,Tom3,Long,1,19536.50,20254.50,4/24/2025 10:47:00 AM,4/24/2025 10:58:00 PM,Buy,ExitOnClose,$14360.00,$381020.00,$0.00,$0.00,$0.00,$0.00,$0.00,$490.00,$15975.00,$1615.00,732,
835,NQ 06-26,Backtest,Tom3,Long,1,20319.50,20469.25,4/25/2025 12:30:00 AM,4/25/2025 10:58:00 PM,Buy,ExitOnClose,$2995.00,$384015.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3720.00,$3735.00,$740.00,1349,
836,NQ 06-26,Backtest,Tom3,Short,1,20289.00,20399.25,4/28/2025 5:23:00 PM,4/28/2025 10:58:00 PM,Sell short,ExitOnClose,($2205.00),$381810.00,$0.00,$0.00,$0.00,$0.00,$0.00,$4140.00,$2290.00,$4495.00,336,
837,NQ 06-26,Backtest,Tom3,Short,1,20300.25,20534.50,4/29/2025 3:12:00 PM,4/29/2025 10:58:00 PM,Sell short,ExitOnClose,($4685.00),$377125.00,$0.00,$0.00,$0.00,$0.00,$0.00,$6110.00,$100.00,$4785.00,467,
838,NQ 06-26,Backtest,Tom3,Long,1,20337.00,20778.25,4/30/2025 2:25:00 PM,4/30/2025 10:58:00 PM,Buy,ExitOnClose,$8825.00,$385950.00,$0.00,$0.00,$0.00,$0.00,$0.00,$6320.00,$9205.00,$380.00,514,
839,NQ 06-26,Backtest,Tom3,Long,1,20767.00,20710.25,5/1/2025 12:02:00 AM,5/1/2025 10:58:00 PM,Buy,ExitOnClose,($1135.00),$384815.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1850.00,$5520.00,$6655.00,1377,
840,NQ 06-26,Backtest,Tom3,Long,1,20709.00,21116.50,5/2/2025 12:02:00 AM,5/2/2025 10:58:00 PM,Buy,ExitOnClose,$8150.00,$392965.00,$0.00,$0.00,$0.00,$0.00,$0.00,$845.00,$9700.00,$1550.00,1377,
841,NQ 06-26,Backtest,Tom3,Short,1,20938.00,20951.50,5/5/2025 10:24:00 PM,5/5/2025 10:58:00 PM,Sell short,ExitOnClose,($270.00),$392695.00,$0.00,$0.00,$0.00,$0.00,$0.00,$440.00,$370.00,$640.00,35,
842,NQ 06-26,Backtest,Tom3,Long,1,21020.00,20873.75,5/7/2025 12:10:00 AM,5/7/2025 10:58:00 PM,Buy,ExitOnClose,($2925.00),$389770.00,$0.00,$0.00,$0.00,$0.00,$0.00,$8480.00,$200.00,$3125.00,1369,
843,NQ 06-26,Backtest,Tom3,Long,1,21011.50,21076.25,5/8/2025 3:13:00 AM,5/8/2025 10:58:00 PM,Buy,ExitOnClose,$1295.00,$391065.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2305.00,$4860.00,$3565.00,1186,
844,NQ 06-26,Backtest,Tom3,Long,1,20981.00,21056.50,5/9/2025 4:40:00 PM,5/9/2025 10:58:00 PM,Buy,ExitOnClose,$1510.00,$392575.00,$0.00,$0.00,$0.00,$0.00,$0.00,$115.00,$2435.00,$925.00,379,
845,NQ 06-26,Backtest,Tom3,Long,1,21355.75,21876.00,5/12/2025 12:05:00 AM,5/12/2025 10:58:00 PM,Buy,ExitOnClose,$10405.00,$402980.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1235.00,$11150.00,$745.00,1374,
846,NQ 06-26,Backtest,Tom3,Long,1,21930.50,22174.00,5/13/2025 2:36:00 PM,5/13/2025 10:58:00 PM,Buy,ExitOnClose,$4870.00,$407850.00,$0.00,$0.00,$0.00,$0.00,$0.00,$810.00,$6665.00,$1795.00,503,
847,NQ 06-26,Backtest,Tom3,Long,1,22122.25,22318.50,5/15/2025 11:08:00 AM,5/15/2025 10:58:00 PM,Buy,ExitOnClose,$3925.00,$411775.00,$0.00,$0.00,$0.00,$0.00,$0.00,$260.00,$6495.00,$2570.00,711,
848,NQ 06-26,Backtest,Tom3,Long,1,22252.25,22432.00,5/19/2025 12:06:00 AM,5/19/2025 10:58:00 PM,Buy,ExitOnClose,$3595.00,$415370.00,$0.00,$0.00,$0.00,$0.00,$0.00,$4450.00,$4190.00,$595.00,1373,
849,NQ 06-26,Backtest,Tom3,Short,1,22383.75,22062.50,5/21/2025 5:05:00 PM,5/21/2025 10:58:00 PM,Sell short,ExitOnClose,$6425.00,$421795.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1840.00,$7875.00,$1450.00,354,
850,NQ 06-26,Backtest,Tom3,Long,1,21986.25,22126.50,5/22/2025 2:15:00 PM,5/22/2025 10:58:00 PM,Buy,ExitOnClose,$2805.00,$424600.00,$0.00,$0.00,$0.00,$0.00,$0.00,$580.00,$5370.00,$2565.00,524,
851,NQ 06-26,Backtest,Tom3,Short,1,21862.25,21861.75,5/23/2025 1:46:00 PM,5/23/2025 10:58:00 PM,Sell short,ExitOnClose,$10.00,$424610.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2760.00,$4360.00,$4350.00,553,
852,NQ 06-26,Backtest,Tom3,Long,1,22048.50,22211.25,5/26/2025 12:22:00 AM,5/26/2025 6:58:00 PM,Buy,ExitOnClose,$3255.00,$427865.00,$0.00,$0.00,$0.00,$0.00,$0.00,$10.00,$3530.00,$275.00,1117,
853,NQ 06-26,Backtest,Tom3,Long,1,22238.25,22393.25,5/27/2025 9:42:00 AM,5/27/2025 10:58:00 PM,Buy,ExitOnClose,$3100.00,$430965.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2565.00,$3350.00,$250.00,797,
854,NQ 06-26,Backtest,Tom3,Short,1,22272.00,22427.50,5/28/2025 10:04:00 PM,5/28/2025 10:58:00 PM,Sell short,ExitOnClose,($3110.00),$427855.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3140.00,$670.00,$3780.00,55,
855,NQ 06-26,Backtest,Tom3,Long,1,22512.75,22299.50,5/29/2025 12:58:00 AM,5/29/2025 10:58:00 PM,Buy,ExitOnClose,($4265.00),$423590.00,$0.00,$0.00,$0.00,$0.00,$0.00,$5890.00,$5265.00,$9530.00,1321,
856,NQ 06-26,Backtest,Tom3,Long,1,22075.25,22279.25,5/30/2025 6:32:00 PM,5/30/2025 10:58:00 PM,Buy,ExitOnClose,$4080.00,$427670.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1730.00,$5510.00,$1430.00,267,
857,NQ 06-26,Backtest,Tom3,Long,1,22366.75,22468.50,6/2/2025 3:40:00 PM,6/2/2025 10:58:00 PM,Buy,ExitOnClose,$2035.00,$429705.00,$0.00,$0.00,$0.00,$0.00,$0.00,$4295.00,$2535.00,$500.00,439,
858,NQ 06-26,Backtest,Tom3,Long,1,22582.50,22609.00,6/3/2025 5:02:00 PM,6/3/2025 10:58:00 PM,Buy,ExitOnClose,$530.00,$430235.00,$0.00,$0.00,$0.00,$0.00,$0.00,$590.00,$1890.00,$1360.00,357,
859,NQ 06-26,Backtest,Tom3,Short,1,22826.25,22446.75,6/5/2025 5:20:00 PM,6/5/2025 10:58:00 PM,Sell short,ExitOnClose,$7590.00,$437825.00,$0.00,$0.00,$0.00,$0.00,$0.00,$520.00,$8110.00,$520.00,339,
860,NQ 06-26,Backtest,Tom3,Long,1,22406.75,22727.75,6/6/2025 12:02:00 AM,6/6/2025 10:58:00 PM,Buy,ExitOnClose,$6420.00,$444245.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$7680.00,$1260.00,1377,
861,NQ 06-26,Backtest,Tom3,Long,1,22883.75,22869.00,6/10/2025 3:36:00 AM,6/10/2025 10:58:00 PM,Buy,ExitOnClose,($295.00),$443950.00,$0.00,$0.00,$0.00,$0.00,$0.00,$4690.00,$515.00,$810.00,1163,
862,NQ 06-26,Backtest,Tom3,Long,1,22983.00,22798.50,6/11/2025 2:39:00 PM,6/11/2025 10:58:00 PM,Buy,ExitOnClose,($3690.00),$440260.00,$0.00,$0.00,$0.00,$0.00,$0.00,$5500.00,$570.00,$4260.00,500,
863,NQ 06-26,Backtest,Tom3,Short,1,22842.25,22828.50,6/12/2025 4:30:00 PM,6/12/2025 10:58:00 PM,Sell short,ExitOnClose,$275.00,$440535.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1045.00,$880.00,$605.00,389,
864,NQ 06-26,Backtest,Tom3,Long,1,22576.00,22568.25,6/13/2025 2:06:00 AM,6/13/2025 10:58:00 PM,Buy,ExitOnClose,($155.00),$440380.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3755.00,$3920.00,$4075.00,1253,
865,NQ 06-26,Backtest,Tom3,Short,1,22860.25,22868.25,6/16/2025 3:59:00 PM,6/16/2025 10:58:00 PM,Sell short,ExitOnClose,($160.00),$440220.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1290.00,$410.00,$570.00,420,
866,NQ 06-26,Backtest,Tom3,Long,1,22719.75,22659.75,6/17/2025 2:01:00 AM,6/17/2025 10:58:00 PM,Buy,ExitOnClose,($1200.00),$439020.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2150.00,$2360.00,$3560.00,1258,
867,NQ 06-26,Backtest,Tom3,Long,1,22385.50,22418.25,6/19/2025 3:54:00 PM,6/19/2025 6:58:00 PM,Buy,ExitOnClose,$655.00,$439675.00,$0.00,$0.00,$0.00,$0.00,$0.00,$225.00,$1180.00,$525.00,185,
868,NQ 06-26,Backtest,Tom3,Long,1,22539.75,22580.25,6/20/2025 12:20:00 AM,6/20/2025 10:58:00 PM,Buy,ExitOnClose,$810.00,$440485.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1440.00,$5870.00,$5060.00,1359,
869,NQ 06-26,Backtest,Tom3,Long,1,22431.50,22771.75,6/23/2025 12:10:00 AM,6/23/2025 10:58:00 PM,Buy,ExitOnClose,$6805.00,$447290.00,$0.00,$0.00,$0.00,$0.00,$0.00,$570.00,$7285.00,$480.00,1369,
870,NQ 06-26,Backtest,Tom3,Long,1,22877.50,23112.25,6/24/2025 12:16:00 AM,6/24/2025 10:58:00 PM,Buy,ExitOnClose,$4695.00,$451985.00,$0.00,$0.00,$0.00,$0.00,$0.00,$135.00,$5470.00,$775.00,1363,
871,NQ 06-26,Backtest,Tom3,Short,1,23355.75,23444.25,6/27/2025 8:39:00 PM,6/27/2025 10:58:00 PM,Sell short,ExitOnClose,($1770.00),$450215.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2135.00,$1060.00,$2830.00,140,
872,NQ 06-26,Backtest,Tom3,Long,1,23408.25,23393.00,7/1/2025 4:55:00 PM,7/1/2025 10:58:00 PM,Buy,ExitOnClose,($305.00),$449910.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2220.00,$1135.00,$1440.00,364,
873,NQ 06-26,Backtest,Tom3,Short,1,23492.75,23556.00,7/2/2025 4:30:00 PM,7/2/2025 10:58:00 PM,Sell short,ExitOnClose,($1265.00),$448645.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1375.00,$380.00,$1645.00,389,
874,NQ 06-26,Backtest,Tom3,Long,1,23702.00,23743.75,7/3/2025 3:59:00 PM,7/3/2025 7:13:00 PM,Buy,ExitOnClose,$835.00,$449480.00,$0.00,$0.00,$0.00,$0.00,$0.00,$170.00,$2065.00,$1230.00,195,
875,NQ 06-26,Backtest,Tom3,Long,1,23758.00,23744.25,7/9/2025 3:45:00 PM,7/9/2025 10:58:00 PM,Buy,ExitOnClose,($275.00),$449205.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2710.00,$1135.00,$1410.00,434,
876,NQ 06-26,Backtest,Tom3,Long,1,23617.25,23711.00,7/10/2025 4:07:00 PM,7/10/2025 10:58:00 PM,Buy,ExitOnClose,$1875.00,$451080.00,$0.00,$0.00,$0.00,$0.00,$0.00,$265.00,$2710.00,$835.00,412,
877,NQ 06-26,Backtest,Tom3,Long,1,23579.00,23643.50,7/11/2025 2:30:00 AM,7/11/2025 10:58:00 PM,Buy,ExitOnClose,$1290.00,$452370.00,$0.00,$0.00,$0.00,$0.00,$0.00,$845.00,$2905.00,$1615.00,1229,
878,NQ 06-26,Backtest,Tom3,Long,1,23549.75,23739.00,7/14/2025 12:10:00 AM,7/14/2025 10:58:00 PM,Buy,ExitOnClose,$3785.00,$456155.00,$0.00,$0.00,$0.00,$0.00,$0.00,$855.00,$4390.00,$605.00,1369,
879,NQ 06-26,Backtest,Tom3,Long,1,23856.25,23720.50,7/15/2025 3:57:00 AM,7/15/2025 10:58:00 PM,Buy,ExitOnClose,($2715.00),$453440.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2880.00,$1385.00,$4100.00,1142,
880,NQ 06-26,Backtest,Tom3,Short,1,23563.25,23762.75,7/16/2025 5:39:00 PM,7/16/2025 10:58:00 PM,Sell short,ExitOnClose,($3990.00),$449450.00,$0.00,$0.00,$0.00,$0.00,$0.00,$4790.00,$370.00,$4360.00,320,
881,NQ 06-26,Backtest,Tom3,Long,1,23938.75,23969.25,7/17/2025 5:17:00 PM,7/17/2025 10:58:00 PM,Buy,ExitOnClose,$610.00,$450060.00,$0.00,$0.00,$0.00,$0.00,$0.00,$395.00,$875.00,$265.00,342,
882,NQ 06-26,Backtest,Tom3,Long,1,24080.75,24048.50,7/21/2025 3:59:00 PM,7/21/2025 10:58:00 PM,Buy,ExitOnClose,($645.00),$449415.00,$0.00,$0.00,$0.00,$0.00,$0.00,$990.00,$935.00,$1580.00,420,
883,NQ 06-26,Backtest,Tom3,Long,1,23833.25,23897.25,7/22/2025 3:56:00 PM,7/22/2025 10:58:00 PM,Buy,ExitOnClose,$1280.00,$450695.00,$0.00,$0.00,$0.00,$0.00,$0.00,$450.00,$2545.00,$1265.00,423,
884,NQ 06-26,Backtest,Tom3,Short,1,24088.50,24111.50,7/23/2025 10:19:00 PM,7/23/2025 10:58:00 PM,Sell short,ExitOnClose,($460.00),$450235.00,$0.00,$0.00,$0.00,$0.00,$0.00,$645.00,$470.00,$930.00,40,
885,NQ 06-26,Backtest,Tom3,Long,1,24096.25,24097.75,7/24/2025 12:02:00 AM,7/24/2025 10:58:00 PM,Buy,ExitOnClose,$30.00,$450265.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1905.00,$620.00,$590.00,1377,
886,NQ 06-26,Backtest,Tom3,Long,1,24152.75,24155.25,7/29/2025 5:43:00 PM,7/29/2025 10:58:00 PM,Buy,ExitOnClose,$50.00,$450315.00,$0.00,$0.00,$0.00,$0.00,$0.00,$575.00,$1515.00,$1465.00,316,
887,NQ 06-26,Backtest,Tom3,Long,1,24073.25,24365.50,7/30/2025 9:07:00 PM,7/30/2025 10:58:00 PM,Buy,ExitOnClose,$5845.00,$456160.00,$0.00,$0.00,$0.00,$0.00,$0.00,$245.00,$6370.00,$525.00,112,
888,NQ 06-26,Backtest,Tom3,Long,1,24395.75,24031.25,7/31/2025 12:02:00 AM,7/31/2025 10:58:00 PM,Buy,ExitOnClose,($7290.00),$448870.00,$0.00,$0.00,$0.00,$0.00,$0.00,$8050.00,$3040.00,$10330.00,1377,
889,NQ 06-26,Backtest,Tom3,Long,1,23959.75,23574.00,8/1/2025 12:42:00 AM,8/1/2025 10:58:00 PM,Buy,ExitOnClose,($7715.00),$441155.00,$0.00,$0.00,$0.00,$0.00,$0.00,$9640.00,$1710.00,$9425.00,1337,
890,NQ 06-26,Backtest,Tom3,Long,1,23916.25,24051.25,8/4/2025 3:47:00 PM,8/4/2025 10:58:00 PM,Buy,ExitOnClose,$2700.00,$443855.00,$0.00,$0.00,$0.00,$0.00,$0.00,$515.00,$2780.00,$80.00,432,
891,NQ 06-26,Backtest,Tom3,Short,1,23930.75,23789.25,8/5/2025 4:40:00 PM,8/5/2025 10:58:00 PM,Sell short,ExitOnClose,$2830.00,$446685.00,$0.00,$0.00,$0.00,$0.00,$0.00,$480.00,$2870.00,$40.00,379,
892,NQ 06-26,Backtest,Tom3,Short,1,24023.25,24111.25,8/6/2025 5:23:00 PM,8/6/2025 10:58:00 PM,Sell short,ExitOnClose,($1760.00),$444925.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2495.00,$440.00,$2200.00,336,
893,NQ 06-26,Backtest,Tom3,Short,1,24094.50,24217.00,8/7/2025 6:48:00 PM,8/7/2025 10:58:00 PM,Sell short,ExitOnClose,($2450.00),$442475.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2845.00,$1255.00,$3705.00,251,
894,NQ 06-26,Backtest,Tom3,Long,1,24375.50,24460.50,8/8/2025 4:12:00 PM,8/8/2025 10:58:00 PM,Buy,ExitOnClose,$1700.00,$444175.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1215.00,$1845.00,$145.00,407,
895,NQ 06-26,Backtest,Tom3,Long,1,24494.75,24653.50,8/12/2025 2:40:00 PM,8/12/2025 10:58:00 PM,Buy,ExitOnClose,$3175.00,$447350.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3400.00,$3185.00,$10.00,499,
896,NQ 06-26,Backtest,Tom3,Long,1,24525.75,24586.75,8/14/2025 3:05:00 PM,8/14/2025 10:58:00 PM,Buy,ExitOnClose,$1220.00,$448570.00,$0.00,$0.00,$0.00,$0.00,$0.00,$130.00,$3695.00,$2475.00,474,
897,NQ 06-26,Backtest,Tom3,Long,1,24488.50,24496.75,8/15/2025 3:56:00 PM,8/15/2025 10:58:00 PM,Buy,ExitOnClose,$165.00,$448735.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1025.00,$1905.00,$1740.00,423,
898,NQ 06-26,Backtest,Tom3,Long,1,24306.75,24172.75,8/19/2025 4:40:00 PM,8/19/2025 10:58:00 PM,Buy,ExitOnClose,($2680.00),$446055.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3560.00,$350.00,$3030.00,379,
899,NQ 06-26,Backtest,Tom3,Long,1,23948.50,24019.75,8/20/2025 3:52:00 PM,8/20/2025 10:58:00 PM,Buy,ExitOnClose,$1425.00,$447480.00,$0.00,$0.00,$0.00,$0.00,$0.00,$4215.00,$2460.00,$1035.00,427,
900,NQ 06-26,Backtest,Tom3,Short,1,24204.25,24283.75,8/22/2025 4:04:00 PM,8/22/2025 10:58:00 PM,Sell short,ExitOnClose,($1590.00),$445890.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2970.00,$390.00,$1980.00,415,
901,NQ 06-26,Backtest,Tom3,Long,1,24084.75,24308.25,8/26/2025 2:48:00 AM,8/26/2025 10:58:00 PM,Buy,ExitOnClose,$4470.00,$450360.00,$0.00,$0.00,$0.00,$0.00,$0.00,$210.00,$4580.00,$110.00,1211,
902,NQ 06-26,Backtest,Tom3,Long,1,24219.00,24162.50,8/29/2025 3:59:00 PM,8/29/2025 10:58:00 PM,Buy,ExitOnClose,($1130.00),$449230.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2375.00,$700.00,$1830.00,420,
903,NQ 06-26,Backtest,Tom3,Long,1,23982.25,24083.75,9/2/2025 9:55:00 AM,9/2/2025 10:58:00 PM,Buy,ExitOnClose,$2030.00,$451260.00,$0.00,$0.00,$0.00,$0.00,$0.00,$5085.00,$2130.00,$100.00,784,
904,NQ 06-26,Backtest,Tom3,Long,1,24079.00,24155.50,9/3/2025 12:02:00 AM,9/3/2025 10:58:00 PM,Buy,ExitOnClose,$1530.00,$452790.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1560.00,$2980.00,$1450.00,1377,
905,NQ 06-26,Backtest,Tom3,Short,1,24366.25,24377.75,9/5/2025 4:26:00 PM,9/5/2025 10:58:00 PM,Sell short,ExitOnClose,($230.00),$452560.00,$0.00,$0.00,$0.00,$0.00,$0.00,$655.00,$3170.00,$3400.00,393,
906,NQ 06-26,Backtest,Tom3,Long,1,24963.50,25006.25,9/15/2025 4:03:00 PM,9/15/2025 10:58:00 PM,Buy,ExitOnClose,$855.00,$453415.00,$0.00,$0.00,$0.00,$0.00,$0.00,$515.00,$1170.00,$315.00,416,
907,NQ 06-26,Backtest,Tom3,Long,1,24737.75,24952.75,9/17/2025 8:54:00 PM,9/17/2025 10:58:00 PM,Buy,ExitOnClose,$4300.00,$457715.00,$0.00,$0.00,$0.00,$0.00,$0.00,$610.00,$5565.00,$1265.00,125,
908,NQ 06-26,Backtest,Tom3,Short,1,25396.50,25465.00,9/22/2025 5:02:00 PM,9/22/2025 10:58:00 PM,Sell short,ExitOnClose,($1370.00),$456345.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1920.00,$680.00,$2050.00,357,
909,NQ 06-26,Backtest,Tom3,Long,1,25273.00,25301.75,9/23/2025 7:42:00 PM,9/23/2025 10:58:00 PM,Buy,ExitOnClose,$575.00,$456920.00,$0.00,$0.00,$0.00,$0.00,$0.00,$545.00,$970.00,$395.00,197,
910,NQ 06-26,Backtest,Tom3,Long,1,25176.50,25213.00,9/24/2025 5:57:00 PM,9/24/2025 10:58:00 PM,Buy,ExitOnClose,$730.00,$457650.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1685.00,$955.00,$225.00,302,
911,NQ 06-26,Backtest,Tom3,Long,1,25017.25,25103.75,9/25/2025 2:56:00 PM,9/25/2025 10:58:00 PM,Buy,ExitOnClose,$1730.00,$459380.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2590.00,$2895.00,$1165.00,483,
912,NQ 06-26,Backtest,Tom3,Long,1,25191.50,25191.00,9/26/2025 2:46:00 PM,9/26/2025 10:58:00 PM,Buy,ExitOnClose,($10.00),$459370.00,$0.00,$0.00,$0.00,$0.00,$0.00,$4125.00,$405.00,$415.00,493,
913,NQ 06-26,Backtest,Tom3,Long,1,25109.75,25471.00,10/1/2025 9:00:00 AM,10/1/2025 10:58:00 PM,Buy,ExitOnClose,$7225.00,$466595.00,$0.00,$0.00,$0.00,$0.00,$0.00,$140.00,$7845.00,$620.00,839,
914,NQ 06-26,Backtest,Tom3,Long,1,25453.25,25449.25,10/3/2025 7:48:00 PM,10/3/2025 10:58:00 PM,Buy,ExitOnClose,($80.00),$466515.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1295.00,$1130.00,$1210.00,191,
915,NQ 06-26,Backtest,Tom3,Short,1,25565.75,25527.50,10/7/2025 5:13:00 PM,10/7/2025 10:58:00 PM,Sell short,ExitOnClose,$765.00,$467280.00,$0.00,$0.00,$0.00,$0.00,$0.00,$510.00,$2315.00,$1550.00,346,
916,NQ 06-26,Backtest,Tom3,Long,1,25673.50,25818.00,10/8/2025 4:04:00 PM,10/8/2025 10:58:00 PM,Buy,ExitOnClose,$2890.00,$470170.00,$0.00,$0.00,$0.00,$0.00,$0.00,$710.00,$3130.00,$240.00,415,
