Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
2984,NQ 06-26,Backtest,VariableTrend,Long,1,20829.50,20779.50,5/28/2024 6:40:00 PM,5/28/2024 9:00:00 PM,Buy,Stop loss,($1005.16),$169982.56,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$350.00,$1355.16,3,
2985,NQ 06-26,Backtest,VariableTrend,Short,1,20769.75,20819.75,5/28/2024 10:10:00 PM,5/28/2024 10:10:00 PM,Sell short,Stop loss,($1005.16),$168977.40,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
2986,NQ 06-26,Backtest,VariableTrend,Long,1,20852.00,20853.00,5/28/2024 11:00:00 PM,5/28/2024 11:00:00 PM,Buy,Exit on session close,$14.84,$168992.24,$5.16,$0.00,$0.00,$0.00,$0.00,$135.00,$55.00,$40.16,1,
2987,NQ 06-26,Backtest,VariableTrend,Short,1,20785.25,20770.50,5/29/2024 7:00:00 AM,5/29/2024 7:50:00 PM,Sell short,Close position,$289.84,$169282.08,$5.16,$0.00,$0.00,$0.00,$0.00,$355.00,$2550.00,$2260.16,12,
2988,NQ 06-26,Backtest,VariableTrend,Long,1,20770.50,20720.50,5/29/2024 7:50:00 PM,5/29/2024 7:50:00 PM,Buy,Stop loss,($1005.16),$168276.92,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
2989,NQ 06-26,Backtest,VariableTrend,Short,1,20736.75,20649.25,5/29/2024 9:00:00 PM,5/29/2024 11:00:00 PM,Sell short,Exit on session close,$1744.84,$170021.76,$5.16,$0.00,$0.00,$0.00,$0.00,$625.00,$1885.00,$140.16,3,
2990,NQ 06-26,Backtest,VariableTrend,Long,1,20657.75,20607.75,5/30/2024 2:00:00 PM,5/30/2024 4:20:00 PM,Buy,Stop loss,($1005.16),$169016.60,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$635.00,$1640.16,3,
2991,NQ 06-26,Backtest,VariableTrend,Short,1,20618.25,20498.50,5/30/2024 5:30:00 PM,5/30/2024 11:00:00 PM,Sell short,Exit on session close,$2389.84,$171406.44,$5.16,$0.00,$0.00,$0.00,$0.00,$365.00,$3390.00,$1000.16,6,
2992,NQ 06-26,Backtest,VariableTrend,Long,1,20539.00,20489.00,5/31/2024 4:20:00 PM,5/31/2024 4:20:00 PM,Buy,Stop loss,($1005.16),$170401.28,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
2993,NQ 06-26,Backtest,VariableTrend,Short,1,20368.00,20418.00,5/31/2024 5:30:00 PM,5/31/2024 10:10:00 PM,Sell short,Stop loss,($1005.16),$169396.12,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$4485.00,$5490.16,5,
2994,NQ 06-26,Backtest,VariableTrend,Long,1,20484.25,20473.25,5/31/2024 11:00:00 PM,5/31/2024 11:00:00 PM,Buy,Exit on session close,($225.16),$169170.96,$5.16,$0.00,$0.00,$0.00,$0.00,$230.00,$300.00,$525.16,1,
2995,NQ 06-26,Backtest,VariableTrend,Short,1,20519.00,20557.25,6/3/2024 6:40:00 PM,6/3/2024 11:00:00 PM,Sell short,Close position,($770.16),$168400.80,$5.16,$0.00,$0.00,$0.00,$0.00,$885.00,$3615.00,$4385.16,5,
2996,NQ 06-26,Backtest,VariableTrend,Long,1,20557.25,20564.75,6/3/2024 11:00:00 PM,6/3/2024 11:00:00 PM,Buy,Exit on session close,$144.84,$168545.64,$5.16,$0.00,$0.00,$0.00,$0.00,$10.00,$385.00,$240.16,1,
2997,NQ 06-26,Backtest,VariableTrend,Short,1,20485.00,20535.00,6/4/2024 10:30:00 AM,6/4/2024 10:30:00 AM,Sell short,Stop loss,($1005.16),$167540.48,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
2998,NQ 06-26,Backtest,VariableTrend,Long,1,20513.75,20609.00,6/4/2024 4:20:00 PM,6/4/2024 11:00:00 PM,Buy,Exit on session close,$1899.84,$169440.32,$5.16,$0.00,$0.00,$0.00,$0.00,$870.00,$2840.00,$940.16,7,
2999,NQ 06-26,Backtest,VariableTrend,Short,1,20948.50,20972.25,6/6/2024 7:50:00 PM,6/6/2024 9:00:00 PM,Sell short,Close position,($480.16),$168960.16,$5.16,$0.00,$0.00,$0.00,$0.00,$890.00,$215.00,$695.16,2,
3000,NQ 06-26,Backtest,VariableTrend,Long,1,20972.25,20922.25,6/6/2024 9:00:00 PM,6/6/2024 9:00:00 PM,Buy,Stop loss,($1005.16),$167955.00,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
3001,NQ 06-26,Backtest,VariableTrend,Short,1,20970.00,20989.50,6/7/2024 2:00:00 PM,6/7/2024 3:10:00 PM,Sell short,Close position,($395.16),$167559.84,$5.16,$0.00,$0.00,$0.00,$0.00,$610.00,$305.00,$700.16,2,
3002,NQ 06-26,Backtest,VariableTrend,Long,1,20989.50,20939.50,6/7/2024 3:10:00 PM,6/7/2024 3:10:00 PM,Buy,Stop loss,($1005.16),$166554.68,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
3003,NQ 06-26,Backtest,VariableTrend,Short,1,20922.00,20972.00,6/7/2024 4:20:00 PM,6/7/2024 5:30:00 PM,Sell short,Stop loss,($1005.16),$165549.52,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$540.00,$1545.16,2,
3004,NQ 06-26,Backtest,VariableTrend,Long,1,21006.50,20956.50,6/7/2024 7:50:00 PM,6/7/2024 9:00:00 PM,Buy,Stop loss,($1005.16),$164544.36,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$1020.00,$2025.16,2,
3005,NQ 06-26,Backtest,VariableTrend,Short,1,20954.75,20932.75,6/7/2024 10:10:00 PM,6/7/2024 11:00:00 PM,Sell short,Exit on session close,$434.84,$164979.20,$5.16,$0.00,$0.00,$0.00,$0.00,$310.00,$1065.00,$630.16,2,
3006,NQ 06-26,Backtest,VariableTrend,Long,1,20992.25,20942.25,6/10/2024 6:40:00 PM,6/10/2024 9:00:00 PM,Buy,Stop loss,($1005.16),$163974.04,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$630.00,$1635.16,3,
3007,NQ 06-26,Backtest,VariableTrend,Short,1,20964.00,21014.00,6/11/2024 12:50:00 PM,6/11/2024 5:30:00 PM,Sell short,Stop loss,($1005.16),$162968.88,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$1340.00,$2345.16,5,
3008,NQ 06-26,Backtest,VariableTrend,Long,1,21018.00,20968.00,6/11/2024 6:40:00 PM,6/11/2024 6:40:00 PM,Buy,Stop loss,($1005.16),$161963.72,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
3009,NQ 06-26,Backtest,VariableTrend,Short,1,21439.75,21477.25,6/13/2024 7:50:00 PM,6/13/2024 9:00:00 PM,Sell short,Close position,($755.16),$161208.56,$5.16,$0.00,$0.00,$0.00,$0.00,$955.00,$485.00,$1240.16,2,
3010,NQ 06-26,Backtest,VariableTrend,Long,1,21477.25,21510.25,6/13/2024 9:00:00 PM,6/13/2024 11:00:00 PM,Buy,Exit on session close,$654.84,$161863.40,$5.16,$0.00,$0.00,$0.00,$0.00,$535.00,$1275.00,$620.16,3,
3011,NQ 06-26,Backtest,VariableTrend,Short,1,21483.50,21533.50,6/14/2024 12:50:00 PM,6/14/2024 4:20:00 PM,Sell short,Stop loss,($1005.16),$160858.24,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$1590.00,$2595.16,4,
3012,NQ 06-26,Backtest,VariableTrend,Long,1,21528.00,21478.00,6/14/2024 5:30:00 PM,6/14/2024 5:30:00 PM,Buy,Stop loss,($1005.16),$159853.08,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
3013,NQ 06-26,Backtest,VariableTrend,Short,1,21902.25,21695.25,6/20/2024 4:20:00 PM,6/20/2024 11:00:00 PM,Sell short,Exit on session close,$4134.84,$163987.92,$5.16,$0.00,$0.00,$0.00,$0.00,$55.00,$6045.00,$1910.16,7,
3014,NQ 06-26,Backtest,VariableTrend,Long,1,21479.75,21612.25,6/25/2024 4:20:00 PM,6/25/2024 11:00:00 PM,Buy,Exit on session close,$2644.84,$166632.76,$5.16,$0.00,$0.00,$0.00,$0.00,$915.00,$2865.00,$220.16,7,
3015,NQ 06-26,Backtest,VariableTrend,Short,1,21550.75,21600.75,6/26/2024 4:20:00 PM,6/26/2024 4:20:00 PM,Sell short,Stop loss,($1005.16),$165627.60,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
3016,NQ 06-26,Backtest,VariableTrend,Long,1,21645.75,21595.75,6/26/2024 5:30:00 PM,6/26/2024 5:30:00 PM,Buy,Stop loss,($1005.16),$164622.44,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
3017,NQ 06-26,Backtest,VariableTrend,Short,1,21599.00,21649.00,6/26/2024 6:40:00 PM,6/26/2024 6:40:00 PM,Sell short,Stop loss,($1005.16),$163617.28,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
3018,NQ 06-26,Backtest,VariableTrend,Long,1,21627.75,21577.75,6/26/2024 7:50:00 PM,6/26/2024 7:50:00 PM,Buy,Stop loss,($1005.16),$162612.12,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
3019,NQ 06-26,Backtest,VariableTrend,Short,1,21608.50,21658.50,6/26/2024 9:00:00 PM,6/26/2024 10:10:00 PM,Sell short,Stop loss,($1005.16),$161606.96,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$370.00,$1375.16,2,
3020,NQ 06-26,Backtest,VariableTrend,Long,1,21611.50,21584.75,6/27/2024 10:30:00 AM,6/27/2024 11:40:00 AM,Buy,Close position,($540.16),$161066.80,$5.16,$0.00,$0.00,$0.00,$0.00,$725.00,$70.00,$610.16,2,
3021,NQ 06-26,Backtest,VariableTrend,Short,1,21584.75,21616.00,6/27/2024 11:40:00 AM,6/27/2024 12:50:00 PM,Sell short,Close position,($630.16),$160436.64,$5.16,$0.00,$0.00,$0.00,$0.00,$700.00,$60.00,$690.16,2,
3022,NQ 06-26,Backtest,VariableTrend,Long,1,21616.00,21709.25,6/27/2024 12:50:00 PM,6/27/2024 11:00:00 PM,Buy,Exit on session close,$1859.84,$162296.48,$5.16,$0.00,$0.00,$0.00,$0.00,$425.00,$2850.00,$990.16,10,
3023,NQ 06-26,Backtest,VariableTrend,Short,1,21644.25,21694.25,6/28/2024 7:50:00 PM,6/28/2024 7:50:00 PM,Sell short,Stop loss,($1005.16),$161291.32,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
3024,NQ 06-26,Backtest,VariableTrend,Long,1,21658.50,21636.50,7/1/2024 7:50:00 PM,7/1/2024 9:00:00 PM,Buy,Close position,($445.16),$160846.16,$5.16,$0.00,$0.00,$0.00,$0.00,$785.00,$195.00,$640.16,2,
3025,NQ 06-26,Backtest,VariableTrend,Short,1,21636.50,21686.50,7/1/2024 9:00:00 PM,7/1/2024 9:00:00 PM,Sell short,Stop loss,($1005.16),$159841.00,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
3026,NQ 06-26,Backtest,VariableTrend,Long,1,21655.50,21684.25,7/1/2024 10:10:00 PM,7/1/2024 11:00:00 PM,Buy,Exit on session close,$569.84,$160410.84,$5.16,$0.00,$0.00,$0.00,$0.00,$600.00,$1205.00,$635.16,2,
3027,NQ 06-26,Backtest,VariableTrend,Short,1,21635.25,21685.25,7/2/2024 3:30:00 AM,7/2/2024 4:20:00 PM,Sell short,Stop loss,($1005.16),$159405.68,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$1670.00,$2675.16,12,
3028,NQ 06-26,Backtest,VariableTrend,Long,1,21701.25,21881.75,7/2/2024 5:30:00 PM,7/2/2024 11:00:00 PM,Buy,Exit on session close,$3604.84,$163010.52,$5.16,$0.00,$0.00,$0.00,$0.00,$805.00,$3995.00,$390.16,6,
3029,NQ 06-26,Backtest,VariableTrend,Short,1,22316.75,22329.50,7/9/2024 7:50:00 PM,7/9/2024 11:00:00 PM,Sell short,Exit on session close,($260.16),$162750.36,$5.16,$0.00,$0.00,$0.00,$0.00,$315.00,$1185.00,$1445.16,4,
3030,NQ 06-26,Backtest,VariableTrend,Short,1,22327.75,22074.50,7/11/2024 5:30:00 PM,7/11/2024 11:00:00 PM,Sell short,Exit on session close,$5059.84,$167810.20,$5.16,$0.00,$0.00,$0.00,$0.00,$810.00,$6175.00,$1115.16,6,
3031,NQ 06-26,Backtest,VariableTrend,Long,1,22194.75,22178.50,7/12/2024 5:30:00 PM,7/12/2024 11:00:00 PM,Buy,Close position,($330.16),$167480.04,$5.16,$0.00,$0.00,$0.00,$0.00,$855.00,$3760.00,$4090.16,6,
3032,NQ 06-26,Backtest,VariableTrend,Short,1,22178.50,22181.75,7/12/2024 11:00:00 PM,7/12/2024 11:00:00 PM,Sell short,Exit on session close,($70.16),$167409.88,$5.16,$0.00,$0.00,$0.00,$0.00,$100.00,$220.00,$290.16,1,
3033,NQ 06-26,Backtest,VariableTrend,Long,1,22220.00,22218.25,7/15/2024 7:00:00 AM,7/15/2024 9:00:00 PM,Buy,Close position,($40.16),$167369.72,$5.16,$0.00,$0.00,$0.00,$0.00,$435.00,$4375.00,$4415.16,13,
3034,NQ 06-26,Backtest,VariableTrend,Short,1,22218.25,22268.25,7/15/2024 9:00:00 PM,7/15/2024 9:00:00 PM,Sell short,Stop loss,($1005.16),$166364.56,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
3035,NQ 06-26,Backtest,VariableTrend,Long,1,22278.75,22269.75,7/16/2024 2:20:00 AM,7/16/2024 4:40:00 AM,Buy,Close position,($185.16),$166179.40,$5.16,$0.00,$0.00,$0.00,$0.00,$360.00,$130.00,$315.16,3,
3036,NQ 06-26,Backtest,VariableTrend,Short,1,22269.75,22288.00,7/16/2024 4:40:00 AM,7/16/2024 5:50:00 AM,Sell short,Close position,($370.16),$165809.24,$5.16,$0.00,$0.00,$0.00,$0.00,$475.00,$10.00,$380.16,2,
3037,NQ 06-26,Backtest,VariableTrend,Long,1,22288.00,22271.25,7/16/2024 5:50:00 AM,7/16/2024 9:20:00 AM,Buy,Close position,($340.16),$165469.08,$5.16,$0.00,$0.00,$0.00,$0.00,$390.00,$175.00,$515.16,4,
3038,NQ 06-26,Backtest,VariableTrend,Short,1,22271.25,22269.00,7/16/2024 9:20:00 AM,7/16/2024 2:00:00 PM,Sell short,Close position,$39.84,$165508.92,$5.16,$0.00,$0.00,$0.00,$0.00,$120.00,$1755.00,$1715.16,5,
3039,NQ 06-26,Backtest,VariableTrend,Long,1,22269.00,22219.00,7/16/2024 2:00:00 PM,7/16/2024 3:10:00 PM,Buy,Stop loss,($1005.16),$164503.76,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$205.00,$1210.16,2,
3040,NQ 06-26,Backtest,VariableTrend,Short,1,22182.75,22232.75,7/16/2024 5:30:00 PM,7/16/2024 5:30:00 PM,Sell short,Stop loss,($1005.16),$163498.60,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
3041,NQ 06-26,Backtest,VariableTrend,Long,1,22248.25,22230.25,7/16/2024 11:00:00 PM,7/16/2024 11:00:00 PM,Buy,Exit on session close,($365.16),$163133.44,$5.16,$0.00,$0.00,$0.00,$0.00,$360.00,$35.00,$400.16,1,
3042,NQ 06-26,Backtest,VariableTrend,Long,1,21797.25,21747.25,7/18/2024 4:20:00 PM,7/18/2024 4:20:00 PM,Buy,Stop loss,($1005.16),$162128.28,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
3043,NQ 06-26,Backtest,VariableTrend,Short,1,21716.50,21576.50,7/18/2024 5:30:00 PM,7/18/2024 11:00:00 PM,Sell short,Exit on session close,$2794.84,$164923.12,$5.16,$0.00,$0.00,$0.00,$0.00,$250.00,$6320.00,$3525.16,6,
3044,NQ 06-26,Backtest,VariableTrend,Long,1,21480.25,21479.25,7/22/2024 12:50:00 PM,7/22/2024 6:40:00 PM,Buy,Close position,($25.16),$164897.96,$5.16,$0.00,$0.00,$0.00,$0.00,$205.00,$3765.00,$3790.16,6,
3045,NQ 06-26,Backtest,VariableTrend,Short,1,21479.25,21529.25,7/22/2024 6:40:00 PM,7/22/2024 6:40:00 PM,Sell short,Stop loss,($1005.16),$163892.80,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
3046,NQ 06-26,Backtest,VariableTrend,Long,1,21552.25,21622.50,7/22/2024 7:50:00 PM,7/22/2024 11:00:00 PM,Buy,Exit on session close,$1399.84,$165292.64,$5.16,$0.00,$0.00,$0.00,$0.00,$20.00,$2685.00,$1285.16,4,
3047,NQ 06-26,Backtest,VariableTrend,Short,1,21546.50,21596.50,7/23/2024 10:30:00 AM,7/23/2024 11:40:00 AM,Sell short,Stop loss,($1005.16),$164287.48,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$730.00,$1735.16,2,
3048,NQ 06-26,Backtest,VariableTrend,Long,1,21601.50,21551.50,7/23/2024 12:50:00 PM,7/23/2024 10:10:00 PM,Buy,Stop loss,($1005.16),$163282.32,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$2500.00,$3505.16,9,
3049,NQ 06-26,Backtest,VariableTrend,Short,1,21452.75,20911.25,7/24/2024 2:20:00 AM,7/24/2024 11:00:00 PM,Sell short,Exit on session close,$10824.84,$174107.16,$5.16,$0.00,$0.00,$0.00,$0.00,$545.00,$12845.00,$2020.16,19,
3050,NQ 06-26,Backtest,VariableTrend,Long,1,20977.00,20927.00,7/25/2024 7:50:00 PM,7/25/2024 7:50:00 PM,Buy,Stop loss,($1005.16),$173102.00,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
3051,NQ 06-26,Backtest,VariableTrend,Short,1,20769.25,20819.25,7/25/2024 10:10:00 PM,7/25/2024 10:10:00 PM,Sell short,Stop loss,($1005.16),$172096.84,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
3052,NQ 06-26,Backtest,VariableTrend,Long,1,20841.75,20819.25,7/26/2024 12:50:00 PM,7/26/2024 2:00:00 PM,Buy,Close position,($455.16),$171641.68,$5.16,$0.00,$0.00,$0.00,$0.00,$635.00,$25.00,$480.16,2,
3053,NQ 06-26,Backtest,VariableTrend,Short,1,20819.25,20854.00,7/26/2024 2:00:00 PM,7/26/2024 3:10:00 PM,Sell short,Close position,($700.16),$170941.52,$5.16,$0.00,$0.00,$0.00,$0.00,$745.00,$460.00,$1160.16,2,
3054,NQ 06-26,Backtest,VariableTrend,Long,1,20854.00,20804.00,7/26/2024 3:10:00 PM,7/26/2024 3:10:00 PM,Buy,Stop loss,($1005.16),$169936.36,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
3055,NQ 06-26,Backtest,VariableTrend,Short,1,20814.25,20864.25,7/26/2024 4:20:00 PM,7/26/2024 6:40:00 PM,Sell short,Stop loss,($1005.16),$168931.20,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$2645.00,$3650.16,3,
3056,NQ 06-26,Backtest,VariableTrend,Long,1,20888.50,20838.50,7/26/2024 7:50:00 PM,7/26/2024 7:50:00 PM,Buy,Stop loss,($1005.16),$167926.04,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
3057,NQ 06-26,Backtest,VariableTrend,Short,1,20823.75,20817.50,7/26/2024 9:00:00 PM,7/26/2024 11:00:00 PM,Sell short,Exit on session close,$119.84,$168045.88,$5.16,$0.00,$0.00,$0.00,$0.00,$795.00,$1560.00,$1440.16,3,
3058,NQ 06-26,Backtest,VariableTrend,Long,1,20871.50,20821.50,7/29/2024 2:20:00 AM,7/29/2024 5:30:00 PM,Buy,Stop loss,($1005.16),$167040.72,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$2950.00,$3955.16,14,
3059,NQ 06-26,Backtest,VariableTrend,Short,1,20829.50,20879.50,7/29/2024 6:40:00 PM,7/29/2024 6:40:00 PM,Sell short,Stop loss,($1005.16),$166035.56,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
3060,NQ 06-26,Backtest,VariableTrend,Long,1,20964.00,20914.00,7/29/2024 7:50:00 PM,7/29/2024 7:50:00 PM,Buy,Stop loss,($1005.16),$165030.40,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
3061,NQ 06-26,Backtest,VariableTrend,Short,1,20862.25,20864.25,7/29/2024 10:10:00 PM,7/29/2024 11:00:00 PM,Sell short,Exit on session close,($45.16),$164985.24,$5.16,$0.00,$0.00,$0.00,$0.00,$940.00,$640.00,$685.16,2,
3062,NQ 06-26,Backtest,VariableTrend,Long,1,20868.25,20818.25,7/30/2024 10:30:00 AM,7/30/2024 4:20:00 PM,Buy,Stop loss,($1005.16),$163980.08,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$1070.00,$2075.16,6,
3063,NQ 06-26,Backtest,VariableTrend,Short,1,20850.50,20503.00,7/30/2024 5:30:00 PM,7/30/2024 11:00:00 PM,Sell short,Exit on session close,$6944.84,$170924.92,$5.16,$0.00,$0.00,$0.00,$0.00,$175.00,$9675.00,$2730.16,6,
3064,NQ 06-26,Backtest,VariableTrend,Long,1,20679.50,21223.50,7/31/2024 3:30:00 AM,7/31/2024 11:00:00 PM,Buy,Exit on session close,$10874.84,$181799.76,$5.16,$0.00,$0.00,$0.00,$0.00,$445.00,$12205.00,$1330.16,18,
3065,NQ 06-26,Backtest,VariableTrend,Short,1,21189.75,21232.50,8/1/2024 11:40:00 AM,8/1/2024 12:50:00 PM,Sell short,Close position,($860.16),$180939.60,$5.16,$0.00,$0.00,$0.00,$0.00,$885.00,$865.00,$1725.16,2,
3066,NQ 06-26,Backtest,VariableTrend,Long,1,21232.50,21182.50,8/1/2024 12:50:00 PM,8/1/2024 4:20:00 PM,Buy,Stop loss,($1005.16),$179934.44,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$1130.00,$2135.16,4,
3067,NQ 06-26,Backtest,VariableTrend,Short,1,21182.00,20609.50,8/1/2024 5:30:00 PM,8/1/2024 11:00:00 PM,Sell short,Exit on session close,$11444.84,$191379.28,$5.16,$0.00,$0.00,$0.00,$0.00,$215.00,$13725.00,$2280.16,6,
3068,NQ 06-26,Backtest,VariableTrend,Long,1,19745.00,19695.00,8/5/2024 6:40:00 PM,8/5/2024 6:40:00 PM,Buy,Stop loss,($1005.16),$190374.12,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
3069,NQ 06-26,Backtest,VariableTrend,Short,1,19548.75,19598.75,8/5/2024 10:10:00 PM,8/5/2024 10:10:00 PM,Sell short,Stop loss,($1005.16),$189368.96,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
3070,NQ 06-26,Backtest,VariableTrend,Long,1,19803.75,19753.75,8/5/2024 11:00:00 PM,8/5/2024 11:00:00 PM,Buy,Stop loss,($1005.16),$188363.80,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
3071,NQ 06-26,Backtest,VariableTrend,Short,1,19824.75,19874.75,8/6/2024 11:40:00 AM,8/6/2024 2:00:00 PM,Sell short,Stop loss,($1005.16),$187358.64,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$3330.00,$4335.16,3,
3072,NQ 06-26,Backtest,VariableTrend,Long,1,19831.50,19781.50,8/6/2024 3:10:00 PM,8/6/2024 3:10:00 PM,Buy,Stop loss,($1005.16),$186353.48,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
3073,NQ 06-26,Backtest,VariableTrend,Short,1,19734.50,19784.50,8/6/2024 4:20:00 PM,8/6/2024 4:20:00 PM,Sell short,Stop loss,($1005.16),$185348.32,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
3074,NQ 06-26,Backtest,VariableTrend,Long,1,19849.50,19799.50,8/6/2024 5:30:00 PM,8/6/2024 5:30:00 PM,Buy,Stop loss,($1005.16),$184343.16,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
3075,NQ 06-26,Backtest,VariableTrend,Short,1,19801.25,19851.25,8/6/2024 11:00:00 PM,8/6/2024 11:00:00 PM,Sell short,Stop loss,($1005.16),$183338.00,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
3076,NQ 06-26,Backtest,VariableTrend,Long,1,19828.00,19778.00,8/7/2024 4:40:00 AM,8/7/2024 7:50:00 PM,Buy,Stop loss,($1005.16),$182332.84,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$7445.00,$8450.16,14,
3077,NQ 06-26,Backtest,VariableTrend,Short,1,19775.25,19496.25,8/7/2024 9:00:00 PM,8/7/2024 11:00:00 PM,Sell short,Exit on session close,$5574.84,$187907.68,$5.16,$0.00,$0.00,$0.00,$0.00,$270.00,$5945.00,$370.16,3,
3078,NQ 06-26,Backtest,VariableTrend,Long,1,19818.75,19768.75,8/8/2024 4:20:00 PM,8/8/2024 4:20:00 PM,Buy,Stop loss,($1005.16),$186902.52,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
3079,NQ 06-26,Backtest,VariableTrend,Short,1,20088.50,20138.50,8/9/2024 4:20:00 PM,8/9/2024 4:20:00 PM,Sell short,Stop loss,($1005.16),$185897.36,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
3080,NQ 06-26,Backtest,VariableTrend,Long,1,20150.00,20100.00,8/9/2024 5:30:00 PM,8/9/2024 5:30:00 PM,Buy,Stop loss,($1005.16),$184892.20,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
3081,NQ 06-26,Backtest,VariableTrend,Short,1,20312.75,20354.50,8/13/2024 2:00:00 PM,8/13/2024 3:10:00 PM,Sell short,Close position,($840.16),$184052.04,$5.16,$0.00,$0.00,$0.00,$0.00,$850.00,$470.00,$1310.16,2,
3082,NQ 06-26,Backtest,VariableTrend,Long,1,20354.50,20741.00,8/13/2024 3:10:00 PM,8/13/2024 11:00:00 PM,Buy,Exit on session close,$7724.84,$191776.88,$5.16,$0.00,$0.00,$0.00,$0.00,$55.00,$8195.00,$470.16,8,
3083,NQ 06-26,Backtest,VariableTrend,Short,1,20639.75,20689.75,8/14/2024 5:30:00 PM,8/14/2024 5:30:00 PM,Sell short,Stop loss,($1005.16),$190771.72,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
3084,NQ 06-26,Backtest,VariableTrend,Long,1,20749.25,20699.25,8/14/2024 6:40:00 PM,8/14/2024 6:40:00 PM,Buy,Stop loss,($1005.16),$189766.56,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
